20MICRONS,2018-06-21T09:15:00+0530,38.15,39.8,38,38.7,51553
20MICRONS,2018-06-22T09:15:00+0530,38.95,39,37.55,38.5,37235
20MICRONS,2018-06-25T09:15:00+0530,38.85,41,37.8,38.75,95459
20MICRONS,2018-06-26T09:15:00+0530,38.2,38.95,37.5,37.7,40403
20MICRONS,2018-06-27T09:15:00+0530,37.75,38.05,34.8,35.75,73118
20MICRONS,2018-06-28T09:15:00+0530,36.5,36.5,34.7,35.2,50601
21STCENMGM,2018-06-21T09:15:00+0530,38.35,38.35,37,37,1081
21STCENMGM,2018-06-22T09:15:00+0530,37,37.5,36.3,36.3,151
21STCENMGM,2018-06-25T09:15:00+0530,36.3,36.95,36.3,36.35,691
21STCENMGM,2018-06-26T09:15:00+0530,36.95,37.05,36.4,36.4,4229
21STCENMGM,2018-06-27T09:15:00+0530,37,37,37,37,762
21STCENMGM,2018-06-28T09:15:00+0530,36.3,37,36.3,36.3,5881
3IINFOTECH,2018-06-21T09:15:00+0530,4.35,4.45,4,4.05,6185348
3IINFOTECH,2018-06-22T09:15:00+0530,4.15,4.15,4,4.15,2516672
3IINFOTECH,2018-06-25T09:15:00+0530,4.15,4.25,4.1,4.2,1699281
3IINFOTECH,2018-06-26T09:15:00+0530,4.2,4.2,4.1,4.15,952497
3IINFOTECH,2018-06-27T09:15:00+0530,4.15,4.15,4,4,2425430
3IINFOTECH,2018-06-28T09:15:00+0530,4.05,4.1,3.9,3.95,2500670
3MINDIA,2018-06-21T09:15:00+0530,20000,20298,19650.05,19829.5,1176
3MINDIA,2018-06-22T09:15:00+0530,20094.5,20111,19050,20073.15,995
3MINDIA,2018-06-25T09:15:00+0530,20026.05,20248.95,19800,19836.05,541
3MINDIA,2018-06-26T09:15:00+0530,19650.05,19949.35,19650.05,19788.35,6156
3MINDIA,2018-06-27T09:15:00+0530,19534.7,19950,19500,19590.35,611
3MINDIA,2018-06-28T09:15:00+0530,19501,19574.95,18970.05,19258.85,2109
3PLAND,2018-06-21T09:15:00+0530,14.5,14.5,13.3,13.6,1368
3PLAND,2018-06-22T09:15:00+0530,13.9,14,13.4,13.55,5335
3PLAND,2018-06-25T09:15:00+0530,14.5,14.5,13.3,13.35,760
3PLAND,2018-06-26T09:15:00+0530,13.9,14.55,13.25,13.25,2003
3PLAND,2018-06-27T09:15:00+0530,13,14.25,12.05,13.95,6789
3PLAND,2018-06-28T09:15:00+0530,14,14.45,12,13.9,935
5PAISA,2018-06-21T09:15:00+0530,361.95,368.65,350.4,357.85,3916
5PAISA,2018-06-22T09:15:00+0530,345,369,345,357.1,1242
5PAISA,2018-06-25T09:15:00+0530,345,363.8,340.1,348.5,1144
5PAISA,2018-06-26T09:15:00+0530,348.5,359,346.15,351.7,5569
5PAISA,2018-06-27T09:15:00+0530,347.05,350,334.15,340.9,3436
5PAISA,2018-06-28T09:15:00+0530,351.5,351.5,323.9,323.9,2963
63MOONS,2018-06-21T09:15:00+0530,80.25,82.3,78.65,79.6,304181
63MOONS,2018-06-22T09:15:00+0530,78.9,79.9,77.5,78,160519
63MOONS,2018-06-25T09:15:00+0530,78,82.2,76.9,78.5,298301
63MOONS,2018-06-26T09:15:00+0530,78,79.5,77,77.6,150266
63MOONS,2018-06-27T09:15:00+0530,78.4,84.4,75.6,78.25,989523
63MOONS,2018-06-28T09:15:00+0530,80.8,83,76.1,77.3,498416
8KMILES,2018-06-21T09:15:00+0530,526.5,527.8,512.1,520.1,128110
8KMILES,2018-06-22T09:15:00+0530,519.75,523.7,512.05,516.95,110095
8KMILES,2018-06-25T09:15:00+0530,513.45,519.9,501.1,503.4,161925
8KMILES,2018-06-26T09:15:00+0530,503.85,514.65,499.45,505.8,247601
8KMILES,2018-06-27T09:15:00+0530,505.8,514.9,468.3,475.2,261479
8KMILES,2018-06-28T09:15:00+0530,475.25,489.8,462.35,477.85,249320
A2ZINFRA,2018-06-21T09:15:00+0530,23.1,23.1,22.15,22.4,219968
A2ZINFRA,2018-06-22T09:15:00+0530,22.2,22.7,22.1,22.3,143692
A2ZINFRA,2018-06-25T09:15:00+0530,22,22.65,21.5,21.95,175225
A2ZINFRA,2018-06-26T09:15:00+0530,21.75,22.3,20.85,21,292034
A2ZINFRA,2018-06-27T09:15:00+0530,21,21.6,19.8,20,376741
A2ZINFRA,2018-06-28T09:15:00+0530,20,20.35,19.35,19.95,232376
AARTIDRUGS,2018-06-21T09:15:00+0530,614.25,622,590,594.4,27159
AARTIDRUGS,2018-06-22T09:15:00+0530,594.7,625,594,612.7,30441
AARTIDRUGS,2018-06-25T09:15:00+0530,612,624.8,599,603.95,19198
AARTIDRUGS,2018-06-26T09:15:00+0530,599,599,582.6,585.2,17143
AARTIDRUGS,2018-06-27T09:15:00+0530,588.8,594,545,552.75,29733
AARTIDRUGS,2018-06-28T09:15:00+0530,555.75,557.7,520,523.4,18230
AARTIIND,2018-06-21T09:15:00+0530,1229.6,1229.6,1203,1218.55,6351
AARTIIND,2018-06-22T09:15:00+0530,1225,1244.05,1212,1225.05,18802
AARTIIND,2018-06-25T09:15:00+0530,1228.25,1239.25,1215.55,1223.2,5079
AARTIIND,2018-06-26T09:15:00+0530,1228,1245,1218.2,1237.05,14477
AARTIIND,2018-06-27T09:15:00+0530,1244.3,1244.9,1184.65,1201.25,12680
AARTIIND,2018-06-28T09:15:00+0530,1200.05,1219.85,1181.8,1203.2,9552
AARVEEDEN,2018-06-21T09:15:00+0530,35.75,35.95,33.85,33.9,4230
AARVEEDEN,2018-06-22T09:15:00+0530,34.7,35.2,31.9,33.5,12234
AARVEEDEN,2018-06-25T09:15:00+0530,33.55,34.65,31.9,33.2,8337
AARVEEDEN,2018-06-26T09:15:00+0530,32.5,33.55,32,32.65,11992
AARVEEDEN,2018-06-27T09:15:00+0530,32.5,34.45,31.55,31.65,11507
AARVEEDEN,2018-06-28T09:15:00+0530,31.55,32.45,31,31.65,6568
ABAN,2018-06-21T09:15:00+0530,124,124.2,121.1,121.7,310670
ABAN,2018-06-22T09:15:00+0530,122,122.2,119,119.9,381130
ABAN,2018-06-25T09:15:00+0530,121,121.7,114.1,117,1056353
ABAN,2018-06-26T09:15:00+0530,116.95,117.7,113.2,114.5,474557
ABAN,2018-06-27T09:15:00+0530,116,117.9,111,112.4,854792
ABAN,2018-06-28T09:15:00+0530,114.25,115.5,110.7,111.9,780128
ABB,2018-06-21T09:15:00+0530,1219.9,1225.5,1200,1205.55,29006
ABB,2018-06-22T09:15:00+0530,1206,1218,1196.45,1212.25,31218
ABB,2018-06-25T09:15:00+0530,1213,1213,1183,1189.25,26095
ABB,2018-06-26T09:15:00+0530,1165.15,1193.95,1165.15,1188.15,20306
ABB,2018-06-27T09:15:00+0530,1191,1197.25,1175,1185.9,22928
ABB,2018-06-28T09:15:00+0530,1180.5,1181,1151,1157.75,32610
ABBOTINDIA,2018-06-21T09:15:00+0530,7178.05,7359,7178.05,7303.2,9237
ABBOTINDIA,2018-06-22T09:15:00+0530,7300,7448,7275.95,7423.3,6583
ABBOTINDIA,2018-06-25T09:15:00+0530,7451,7760,7451,7643.25,24283
ABBOTINDIA,2018-06-26T09:15:00+0530,7680,7850,7450,7477.15,12496
ABBOTINDIA,2018-06-27T09:15:00+0530,7490,7537,7106,7174,9112
ABBOTINDIA,2018-06-28T09:15:00+0530,7180,7379,7020.5,7305.9,13024
ABCAPITAL,2018-06-21T09:15:00+0530,141,141.65,136.7,136.9,2198365
ABCAPITAL,2018-06-22T09:15:00+0530,137.25,138.3,136,136.95,994411
ABCAPITAL,2018-06-25T09:15:00+0530,137.55,137.55,135.15,135.6,1279362
ABCAPITAL,2018-06-26T09:15:00+0530,136.05,136.1,131.15,131.55,2170193
ABCAPITAL,2018-06-27T09:15:00+0530,131.95,132.3,125.35,126.8,3484076
ABCAPITAL,2018-06-28T09:15:00+0530,128.05,130.05,127.05,127.85,1584813
ABFRL,2018-06-21T09:15:00+0530,145.5,147.5,145,146.5,186315
ABFRL,2018-06-22T09:15:00+0530,147.4,147.4,141.65,142.65,420387
ABFRL,2018-06-25T09:15:00+0530,141.05,143.3,138.15,139.7,264416
ABFRL,2018-06-26T09:15:00+0530,139,143.5,138.9,141.15,232001
ABFRL,2018-06-27T09:15:00+0530,143,144,138.7,139.65,253288
ABFRL,2018-06-28T09:15:00+0530,139.7,141.7,136.6,137.9,341888
ACC,2018-06-21T09:15:00+0530,1280,1280,1260.9,1270.05,368454
ACC,2018-06-22T09:15:00+0530,1272,1303.7,1260.15,1294.65,603226
ACC,2018-06-25T09:15:00+0530,1297,1332.4,1297,1315.55,547839
ACC,2018-06-26T09:15:00+0530,1315.8,1367.9,1312.05,1357.6,1215478
ACC,2018-06-27T09:15:00+0530,1364.9,1368.9,1302.05,1308.8,572379
ACC,2018-06-28T09:15:00+0530,1309,1326.3,1280,1291.35,1265912
ACCELYA,2018-06-21T09:15:00+0530,1259.95,1270,1248.15,1261.7,1473
ACCELYA,2018-06-22T09:15:00+0530,1262.2,1269.9,1250,1263.15,1533
ACCELYA,2018-06-25T09:15:00+0530,1265,1275,1250,1259.5,2021
ACCELYA,2018-06-26T09:15:00+0530,1258.85,1260,1247,1258.4,6472
ACCELYA,2018-06-27T09:15:00+0530,1258,1258,1222.2,1229.8,855
ACCELYA,2018-06-28T09:15:00+0530,1211.1,1223.75,1160.65,1177.85,1960
ACE,2018-06-21T09:15:00+0530,144.15,146.25,137.65,137.75,393605
ACE,2018-06-22T09:15:00+0530,138,143,134.7,141.3,260783
ACE,2018-06-25T09:15:00+0530,141,142.4,136.6,137.85,116337
ACE,2018-06-26T09:15:00+0530,139.9,139.9,135.25,137,131347
ACE,2018-06-27T09:15:00+0530,136.7,137,130.15,130.9,237292
ACE,2018-06-28T09:15:00+0530,129,129.55,124.4,124.4,263041
ADANIENT,2018-06-21T09:15:00+0530,131.7,132.7,128.5,129.85,3634286
ADANIENT,2018-06-22T09:15:00+0530,129.8,131,127.55,130.35,4123963
ADANIENT,2018-06-25T09:15:00+0530,130,131.1,126.7,127,2763727
ADANIENT,2018-06-26T09:15:00+0530,125.2,131,125.2,129.15,5572972
ADANIENT,2018-06-27T09:15:00+0530,128,128,112.5,115.1,11674336
ADANIENT,2018-06-28T09:15:00+0530,113.5,115.65,108.7,109.35,8742008
ADANIPORTS,2018-06-21T09:15:00+0530,369,374.8,365.95,366.9,4844094
ADANIPORTS,2018-06-22T09:15:00+0530,364.9,367.35,361.2,365.8,2982451
ADANIPORTS,2018-06-25T09:15:00+0530,366,367.75,359.05,361.15,1716838
ADANIPORTS,2018-06-26T09:15:00+0530,361,366.55,356.4,362.9,1997309
ADANIPORTS,2018-06-27T09:15:00+0530,362,365.05,355.15,361.1,3186106
ADANIPORTS,2018-06-28T09:15:00+0530,359.7,364.45,358.15,361.8,9627099
ADANIPOWER,2018-06-21T09:15:00+0530,19.45,19.55,18.45,18.7,14679933
ADANIPOWER,2018-06-22T09:15:00+0530,18.6,18.7,17.9,18.5,11590100
ADANIPOWER,2018-06-25T09:15:00+0530,18.7,18.85,17.7,17.95,11782650
ADANIPOWER,2018-06-26T09:15:00+0530,17.8,18.05,17,17.1,13986727
ADANIPOWER,2018-06-27T09:15:00+0530,17.1,17.3,16,16.3,17424093
ADANIPOWER,2018-06-28T09:15:00+0530,16.25,16.35,15.25,15.5,24227763
ADANITRANS,2018-06-21T09:15:00+0530,152.3,157.75,151.85,155.2,821800
ADANITRANS,2018-06-22T09:15:00+0530,156.3,167.85,154,164,823213
ADANITRANS,2018-06-25T09:15:00+0530,167.45,169.9,164.3,168.2,845932
ADANITRANS,2018-06-26T09:15:00+0530,166.25,168.8,159.9,163.25,603624
ADANITRANS,2018-06-27T09:15:00+0530,163.75,163.8,149.25,151.95,369640
ADANITRANS,2018-06-28T09:15:00+0530,149,150.85,142.65,146.55,392178
ADFFOODS,2018-06-21T09:15:00+0530,244,245.6,238.5,242.1,40874
ADFFOODS,2018-06-22T09:15:00+0530,245,246.4,241.25,243,73400
ADFFOODS,2018-06-25T09:15:00+0530,242.55,253.25,237.15,247.45,99875
ADFFOODS,2018-06-26T09:15:00+0530,246.05,249.05,239.95,241.25,43899
ADFFOODS,2018-06-27T09:15:00+0530,242.3,242.35,233,235.7,56362
ADFFOODS,2018-06-28T09:15:00+0530,235.95,235.95,222,224.1,38679
ADHUNIK,2018-06-21T09:15:00+0530,3.4,3.4,3.2,3.35,59229
ADHUNIK,2018-06-22T09:15:00+0530,3.35,3.4,3.15,3.25,66673
ADHUNIK,2018-06-25T09:15:00+0530,3.3,3.35,3.2,3.25,41242
ADHUNIK,2018-06-26T09:15:00+0530,3.1,3.4,3.1,3.25,13166
ADHUNIK,2018-06-27T09:15:00+0530,3.4,3.4,3.15,3.2,22155
ADHUNIK,2018-06-28T09:15:00+0530,3.2,3.3,3.15,3.15,17348
ADHUNIKIND,2018-06-21T09:15:00+0530,69,69.6,64.2,67,49045
ADHUNIKIND,2018-06-22T09:15:00+0530,65.2,69,65.2,68.85,70634
ADHUNIKIND,2018-06-25T09:15:00+0530,73.95,73.95,65,71.15,74284
ADHUNIKIND,2018-06-26T09:15:00+0530,72,73,68.95,71.15,42392
ADHUNIKIND,2018-06-27T09:15:00+0530,72.15,72.15,66.15,68.8,26387
ADHUNIKIND,2018-06-28T09:15:00+0530,65,68.95,62.5,66.85,32030
ADLABS,2018-06-21T09:15:00+0530,40.15,40.5,39.1,39.15,57582
ADLABS,2018-06-22T09:15:00+0530,39.15,39.3,37.4,37.95,100262
ADLABS,2018-06-25T09:15:00+0530,37.85,38.8,36.55,36.85,74900
ADLABS,2018-06-26T09:15:00+0530,36.45,37.45,35.25,35.7,78320
ADLABS,2018-06-27T09:15:00+0530,35.85,36.3,33.75,34.35,83800
ADLABS,2018-06-28T09:15:00+0530,34.5,35,30.65,32.85,96221
ADORWELD,2018-06-21T09:15:00+0530,326,334,316,319.4,5078
ADORWELD,2018-06-22T09:15:00+0530,320,324.75,317.25,320.75,4946
ADORWELD,2018-06-25T09:15:00+0530,320,336,317.2,331.6,11939
ADORWELD,2018-06-26T09:15:00+0530,334.85,334.9,321.05,324.85,4308
ADORWELD,2018-06-27T09:15:00+0530,322,324.5,308.6,312.3,9132
ADORWELD,2018-06-28T09:15:00+0530,312.9,314.65,301.5,302.8,11943
ADROITINFO,2018-06-21T09:15:00+0530,27.4,27.45,26.7,27,4048
ADROITINFO,2018-06-22T09:15:00+0530,26.5,26.95,26.25,26.65,632
ADROITINFO,2018-06-25T09:15:00+0530,26.9,28.55,26.2,28.25,30970
ADROITINFO,2018-06-26T09:15:00+0530,28.75,28.75,26.95,27.15,132871
ADROITINFO,2018-06-27T09:15:00+0530,27.1,27.9,25.6,26,4148
ADROITINFO,2018-06-28T09:15:00+0530,26.15,26.15,23.05,23.75,11646
ADSL,2018-06-21T09:15:00+0530,17.3,17.3,16.5,16.5,12331
ADSL,2018-06-22T09:15:00+0530,16.6,19.8,16.35,19.55,79978
ADSL,2018-06-25T09:15:00+0530,19.15,19.8,17.8,18.15,80150
ADSL,2018-06-26T09:15:00+0530,18.7,18.7,17,17.3,29422
ADSL,2018-06-27T09:15:00+0530,17.4,17.5,16.1,16.75,32050
ADSL,2018-06-28T09:15:00+0530,16.4,17.4,16,16.35,13750
ADVANIHOTR,2018-06-21T09:15:00+0530,54,54,52.55,52.95,4179
ADVANIHOTR,2018-06-22T09:15:00+0530,52.5,53.65,52,52.75,7274
ADVANIHOTR,2018-06-25T09:15:00+0530,53,55.3,52.4,53,10530
ADVANIHOTR,2018-06-26T09:15:00+0530,51.3,54,51.3,53.25,4487
ADVANIHOTR,2018-06-27T09:15:00+0530,54,54,51,51.3,5995
ADVANIHOTR,2018-06-28T09:15:00+0530,52,52.8,50.75,51.1,6046
ADVENZYMES,2018-06-21T09:15:00+0530,220.3,222.8,217,218.15,74870
ADVENZYMES,2018-06-22T09:15:00+0530,218,218,214.05,215.7,83301
ADVENZYMES,2018-06-25T09:15:00+0530,215.05,222.7,214.95,220.1,165054
ADVENZYMES,2018-06-26T09:15:00+0530,218,219.7,213.5,214.7,82640
ADVENZYMES,2018-06-27T09:15:00+0530,215.6,216.8,213.1,214.9,104105
ADVENZYMES,2018-06-28T09:15:00+0530,214,218.4,210.1,212.05,80911
AEGISCHEM,2018-06-21T09:15:00+0530,240,240,235.5,237.1,83618
AEGISCHEM,2018-06-22T09:15:00+0530,238.8,240,231.5,233.15,55287
AEGISCHEM,2018-06-25T09:15:00+0530,234,236,220.05,221.3,77164
AEGISCHEM,2018-06-26T09:15:00+0530,220,225,205.05,209.05,214406
AEGISCHEM,2018-06-27T09:15:00+0530,209.05,212,206,206.9,91355
AEGISCHEM,2018-06-28T09:15:00+0530,211,211.4,203,207.8,215865
AFL,2018-06-21T09:15:00+0530,59.4,59.4,53.55,56.55,855
AFL,2018-06-22T09:15:00+0530,56.35,62,52.35,61.25,26602
AFL,2018-06-25T09:15:00+0530,62,66.95,57.55,58.75,9263
AFL,2018-06-26T09:15:00+0530,55.55,60,55.55,58.05,10029
AFL,2018-06-27T09:15:00+0530,56.5,57.5,53.1,54.2,6933
AFL,2018-06-28T09:15:00+0530,54,55.85,53.5,54,8055
AGARIND,2018-06-21T09:15:00+0530,285,300,270.15,283.5,951
AGARIND,2018-06-22T09:15:00+0530,275.3,296.8,275.25,287.75,1646
AGARIND,2018-06-25T09:15:00+0530,289.95,289.95,278.75,287.55,1147
AGARIND,2018-06-26T09:15:00+0530,276,312,276,305.45,9960
AGARIND,2018-06-27T09:15:00+0530,314,324.9,286.7,311.2,73014
AGARIND,2018-06-28T09:15:00+0530,317,317,304,306.6,13743
AGCNET,2018-06-21T09:15:00+0530,114.7,116,113,113.25,3683
AGCNET,2018-06-22T09:15:00+0530,112.5,114,106.4,108,29394
AGCNET,2018-06-25T09:15:00+0530,112.3,112.3,102.3,102.7,4941
AGCNET,2018-06-26T09:15:00+0530,106.8,109.85,103.7,105.65,2658
AGCNET,2018-06-27T09:15:00+0530,104.05,108.9,103,103.1,27757
AGCNET,2018-06-28T09:15:00+0530,102.5,111,102.05,104.95,3408
AGLSL,2018-06-21T09:15:00+0530,84.35,84.35,80.6,81.3,6110
AGLSL,2018-06-22T09:15:00+0530,80.1,81.8,76.4,80.2,6347
AGLSL,2018-06-25T09:15:00+0530,81.9,82.5,80,82.5,3975
AGLSL,2018-06-26T09:15:00+0530,82.35,85.9,82,84.2,9583
AGLSL,2018-06-27T09:15:00+0530,84,86.5,83.6,84.15,12562
AGLSL,2018-06-28T09:15:00+0530,81.6,85,78.3,82.15,11909
AGRITECH,2018-06-21T09:15:00+0530,118,122.95,112.55,115.1,57789
AGRITECH,2018-06-22T09:15:00+0530,113,114.9,111,112.9,26536
AGRITECH,2018-06-25T09:15:00+0530,115.9,115.9,111,111.85,16567
AGRITECH,2018-06-26T09:15:00+0530,110.5,113.05,110,110.55,11949
AGRITECH,2018-06-27T09:15:00+0530,109.05,111.4,102.05,103.7,50005
AGRITECH,2018-06-28T09:15:00+0530,98.3,103,96.95,100.5,27858
AHLEAST,2018-06-21T09:15:00+0530,280.1,281.8,272.95,275.5,586
AHLEAST,2018-06-22T09:15:00+0530,283.05,283.05,270.4,279.95,1447
AHLEAST,2018-06-25T09:15:00+0530,267.95,288.05,267.95,276,467
AHLEAST,2018-06-26T09:15:00+0530,270.05,279.5,270.05,277.8,561
AHLEAST,2018-06-27T09:15:00+0530,278,278,260.6,264.2,1149
AHLEAST,2018-06-28T09:15:00+0530,261.95,275.05,255.5,255.8,1384
AHLUCONT,2018-06-21T09:15:00+0530,346.5,358.8,343.85,356.25,2549
AHLUCONT,2018-06-22T09:15:00+0530,357,359,352.1,356.05,2400
AHLUCONT,2018-06-25T09:15:00+0530,356.35,369,356,366.4,3704
AHLUCONT,2018-06-26T09:15:00+0530,367,376.85,354.1,358.6,1858
AHLUCONT,2018-06-27T09:15:00+0530,356,359,344,348,30841
AHLUCONT,2018-06-28T09:15:00+0530,348.45,349.1,335,336.75,197956
AIAENG,2018-06-21T09:15:00+0530,1554.25,1554.25,1516.15,1545.55,65732
AIAENG,2018-06-22T09:15:00+0530,1544.45,1550,1502.35,1518.6,187827
AIAENG,2018-06-25T09:15:00+0530,1511,1540,1511,1532.75,8807
AIAENG,2018-06-26T09:15:00+0530,1530.75,1530.75,1483.7,1509.25,13719
AIAENG,2018-06-27T09:15:00+0530,1507,1521.95,1478,1480.15,48811
AIAENG,2018-06-28T09:15:00+0530,1480.15,1496.5,1440.1,1489.55,53622
AIFL,2018-06-21T09:15:00+0530,455,461.4,453.95,458.2,46321
AIFL,2018-06-22T09:15:00+0530,463,463,455,456.85,90733
AIFL,2018-06-25T09:15:00+0530,455,459.4,453,457.3,109581
AIFL,2018-06-26T09:15:00+0530,456.15,458.45,454,456.5,78582
AIFL,2018-06-27T09:15:00+0530,458.5,462.05,451.45,454.8,109693
AIFL,2018-06-28T09:15:00+0530,454.45,455,450.1,451.55,57690
AJANTPHARM,2018-06-21T09:15:00+0530,1067,1070,1034.45,1042.7,354435
AJANTPHARM,2018-06-22T09:15:00+0530,1041.7,1046.6,1004.6,1038.3,772286
AJANTPHARM,2018-06-25T09:15:00+0530,1031,1079,1022.65,1040.3,711636
AJANTPHARM,2018-06-26T09:15:00+0530,1040,1040,1005,1011.5,455728
AJANTPHARM,2018-06-27T09:15:00+0530,1012,1023.5,975.55,990.15,658374
AJANTPHARM,2018-06-28T09:15:00+0530,983.8,996,967.6,977.4,367024
AJMERA,2018-06-21T09:15:00+0530,221.05,223.7,216.4,217,37190
AJMERA,2018-06-22T09:15:00+0530,216.5,221,215.05,218.8,72080
AJMERA,2018-06-25T09:15:00+0530,218.55,221.95,216.5,217.5,32847
AJMERA,2018-06-26T09:15:00+0530,215.75,218.35,207.05,209.4,34399
AJMERA,2018-06-27T09:15:00+0530,210.9,214.45,193.5,200.1,117900
AJMERA,2018-06-28T09:15:00+0530,200.15,203.45,195.4,197.7,52279
AKSHARCHEM,2018-06-21T09:15:00+0530,590.95,590.95,562,568.65,5355
AKSHARCHEM,2018-06-22T09:15:00+0530,575.05,582,562.55,569.2,6784
AKSHARCHEM,2018-06-25T09:15:00+0530,565,575,565,566.55,1631
AKSHARCHEM,2018-06-26T09:15:00+0530,566.05,575.95,562.9,570.4,1816
AKSHARCHEM,2018-06-27T09:15:00+0530,565.3,587.3,551.65,557.65,3310
AKSHARCHEM,2018-06-28T09:15:00+0530,555,555,511.2,520.65,7627
AKSHOPTFBR,2018-06-21T09:15:00+0530,30.45,30.7,29.25,29.85,542249
AKSHOPTFBR,2018-06-22T09:15:00+0530,30,30,28.85,29.2,510546
AKSHOPTFBR,2018-06-25T09:15:00+0530,29.3,29.5,28.2,28.35,426833
AKSHOPTFBR,2018-06-26T09:15:00+0530,27.6,28.35,26.7,26.9,1191071
AKSHOPTFBR,2018-06-27T09:15:00+0530,26.95,27,23.2,25.4,1315251
AKSHOPTFBR,2018-06-28T09:15:00+0530,24.85,25.65,24.15,24.45,1035145
AKZOINDIA,2018-06-21T09:15:00+0530,1867.05,1879,1850.1,1857.75,1336
AKZOINDIA,2018-06-22T09:15:00+0530,1859.7,1890,1859.7,1884.8,1487
AKZOINDIA,2018-06-25T09:15:00+0530,1875.05,1894.25,1855.55,1887.45,1418
AKZOINDIA,2018-06-26T09:15:00+0530,1882.9,1886.65,1863.5,1869.4,920
AKZOINDIA,2018-06-27T09:15:00+0530,1862,1879.9,1855,1862.55,1965
AKZOINDIA,2018-06-28T09:15:00+0530,1851.05,1860.45,1835.25,1840.55,4071
ALANKIT,2018-06-21T09:15:00+0530,29.6,29.6,27.55,27.75,541140
ALANKIT,2018-06-22T09:15:00+0530,28.45,28.45,26.7,26.9,1121864
ALANKIT,2018-06-25T09:15:00+0530,27.35,28.4,26.2,27.7,778207
ALANKIT,2018-06-26T09:15:00+0530,27.4,27.5,24.95,26.15,816352
ALANKIT,2018-06-27T09:15:00+0530,25.9,26.25,23.8,24.4,770381
ALANKIT,2018-06-28T09:15:00+0530,24.5,25.15,23.55,24.05,804891
ALBERTDAVD,2018-06-21T09:15:00+0530,443.05,445.9,423,424.6,2394
ALBERTDAVD,2018-06-22T09:15:00+0530,423,449,416,440.25,6587
ALBERTDAVD,2018-06-25T09:15:00+0530,449.9,454,440.05,444.5,3085
ALBERTDAVD,2018-06-26T09:15:00+0530,440,440,415.35,423.85,4363
ALBERTDAVD,2018-06-27T09:15:00+0530,428.95,450,405,409.65,8983
ALBERTDAVD,2018-06-28T09:15:00+0530,412,423.95,382.9,409.65,7539
ALBK,2018-06-21T09:15:00+0530,44.7,45.1,43.3,43.55,2592531
ALBK,2018-06-22T09:15:00+0530,43.55,45.5,42.65,44.9,4439337
ALBK,2018-06-25T09:15:00+0530,44.7,44.7,40.9,41.25,8127351
ALBK,2018-06-26T09:15:00+0530,41.3,42.4,40.25,41.55,5385680
ALBK,2018-06-27T09:15:00+0530,41.35,41.7,39.05,41.2,6840450
ALBK,2018-06-28T09:15:00+0530,41.2,42.45,40.35,40.95,6733534
ALEMBICLTD,2018-06-21T09:15:00+0530,43.1,43.5,41.6,41.95,513271
ALEMBICLTD,2018-06-22T09:15:00+0530,41.95,42.6,41.5,41.7,332882
ALEMBICLTD,2018-06-25T09:15:00+0530,41.7,42.4,40.2,40.45,430915
ALEMBICLTD,2018-06-26T09:15:00+0530,40.25,40.55,39.55,39.7,297566
ALEMBICLTD,2018-06-27T09:15:00+0530,40,40,38,38.6,472456
ALEMBICLTD,2018-06-28T09:15:00+0530,38.15,39.4,38.1,38.3,356897
ALICON,2018-06-21T09:15:00+0530,591.75,608.9,591,595.55,1239
ALICON,2018-06-22T09:15:00+0530,594,595,585.1,591.9,318
ALICON,2018-06-25T09:15:00+0530,591.65,606.85,590,591.25,476
ALICON,2018-06-26T09:15:00+0530,591.2,592.1,576.05,580,3874
ALICON,2018-06-27T09:15:00+0530,579.65,586.7,555.6,564.8,7001
ALICON,2018-06-28T09:15:00+0530,565.15,573.1,550,564.8,4191
ALKALI,2018-06-21T09:15:00+0530,70,71,68.35,68.95,4599
ALKALI,2018-06-22T09:15:00+0530,68.85,68.85,67.85,68.65,1129
ALKALI,2018-06-25T09:15:00+0530,70.2,70.2,67,68,1955
ALKALI,2018-06-26T09:15:00+0530,68.05,68.05,66,66.45,3483
ALKALI,2018-06-27T09:15:00+0530,66.45,67.9,60.6,62.65,6575
ALKALI,2018-06-28T09:15:00+0530,62,64.4,60.1,63.1,4498
ALKEM,2018-06-21T09:15:00+0530,1968.8,1976.15,1945.05,1952.5,9075
ALKEM,2018-06-22T09:15:00+0530,1957,2022,1951,1960.4,19669
ALKEM,2018-06-25T09:15:00+0530,1967,1996,1949.7,1958.4,13245
ALKEM,2018-06-26T09:15:00+0530,1965.85,1968.1,1945,1953.85,6129
ALKEM,2018-06-27T09:15:00+0530,1960.05,1974,1943.45,1948.85,7295
ALKEM,2018-06-28T09:15:00+0530,1935,1950.15,1905,1919.15,8291
ALKYLAMINE,2018-06-21T09:15:00+0530,698,698,676,679.15,2820
ALKYLAMINE,2018-06-22T09:15:00+0530,680.3,682.65,670.05,673.05,1424
ALKYLAMINE,2018-06-25T09:15:00+0530,672.4,672.9,657,670.15,2642
ALKYLAMINE,2018-06-26T09:15:00+0530,670.25,675.05,668,668.8,1928
ALKYLAMINE,2018-06-27T09:15:00+0530,669.55,677,613.55,625.4,8469
ALKYLAMINE,2018-06-28T09:15:00+0530,630.05,637,616.05,620.75,1450
ALLCARGO,2018-06-21T09:15:00+0530,110.55,111.3,107.55,107.85,130646
ALLCARGO,2018-06-22T09:15:00+0530,108.75,109.35,106.65,107.8,104671
ALLCARGO,2018-06-25T09:15:00+0530,108,108.45,107.15,107.55,92883
